param_id,window_id,test_start,test_end,cagr,mdd,calmar,turnover
68b4309677,1,2011-01-01,2013-12-31,0.385362531677111,-0.23011883635240293,1.6746240237673051,0.023657289002557546
f47311d0c0,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
f47311d0c0,1,2011-01-01,2013-12-31,0.276364195509341,-0.4120529664266367,0.6707006575052671,0.024296675191815855
30c446a1c2,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
30c446a1c2,1,2011-01-01,2013-12-31,0.385362531677111,-0.23011883635240293,1.6746240237673051,0.023657289002557546
a428b8b224,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
a428b8b224,1,2011-01-01,2013-12-31,0.3033667397158326,-0.4120529664266366,0.7362323886335742,0.024296675191815855
75c5ec94d3,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
75c5ec94d3,1,2011-01-01,2013-12-31,0.39835566000695,-0.23011883635240227,1.7310867129404006,0.023657289002557546
f3ccd20785,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
f3ccd20785,1,2011-01-01,2013-12-31,0.276364195509341,-0.4120529664266367,0.6707006575052671,0.024296675191815855
62bfcd2ddc,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
62bfcd2ddc,1,2011-01-01,2013-12-31,0.39010998107801065,-0.23011883635240293,1.6952544487953085,0.023657289002557546
3d9b89d889,0,2005-01-01,2007-12-31,0.1462436130327489,-0.37468137690365255,0.3903146034139688,0.0038412291933418692
3d9b89d889,1,2011-01-01,2013-12-31,0.276364195509341,-0.4120529664266367,0.6707006575052671,0.024296675191815855
bee79d8aba,0,2005-01-01,2007-12-31,0.20952158429151324,-0.2573962339078635,0.8140040788883988,0.003201024327784891
bee79d8aba,1,2011-01-01,2013-12-31,0.39010998107801065,-0.23011883635240293,1.6952544487953085,0.023657289002557546
27355992ba,0,2005-01-01,2007-12-31,0.1101468597207329,-0.4410268556716215,0.2497509126808045,0.0038412291933418692
27355992ba,1,2011-01-01,2013-12-31,0.3276088616788557,-0.4120529664266369,0.7950649270163285,0.024296675191815855
91d2ebb9c7,0,2005-01-01,2007-12-31,0.19281478788196083,-0.2951619124523711,0.6532509099156703,0.003201024327784891
91d2ebb9c7,1,2011-01-01,2013-12-31,0.4120738750708226,-0.23011883635240338,1.7907003251127769,0.023657289002557546
fc53fa7eb3,0,2005-01-01,2007-12-31,0.1101468597207329,-0.4410268556716215,0.2497509126808045,0.0038412291933418692
fc53fa7eb3,1,2011-01-01,2013-12-31,0.30010408049637016,-0.4120529664266367,0.7283143307980571,0.024296675191815855
e7533dedd3,0,2005-01-01,2007-12-31,0.19281478788196083,-0.2951619124523711,0.6532509099156703,0.003201024327784891
e7533dedd3,1,2011-01-01,2013-12-31,0.40374730399110237,-0.23011883635240316,1.7545165375893228,0.023657289002557546
32680e28bc,0,2005-01-01,2007-12-31,0.1101468597207329,-0.4410268556716215,0.2497509126808045,0.0038412291933418692
32680e28bc,1,2011-01-01,2013-12-31,0.30010408049637016,-0.4120529664266367,0.7283143307980571,0.024296675191815855
7de95ad823,0,2005-01-01,2007-12-31,0.19281478788196083,-0.2951619124523711,0.6532509099156703,0.003201024327784891
7de95ad823,1,2011-01-01,2013-12-31,0.40374730399110237,-0.23011883635240316,1.7545165375893228,0.023657289002557546
430b91731c,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
430b91731c,1,2011-01-01,2013-12-31,0.35131321460501574,-0.41205296642663714,0.8525923685288269,0.023017902813299233
df00ed4fdb,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
df00ed4fdb,1,2011-01-01,2013-12-31,0.42126580316789863,-0.2301188363524027,1.8306445914873937,0.019820971867007674
aa33563fb2,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
aa33563fb2,1,2011-01-01,2013-12-31,0.3233173376946199,-0.41205296642663714,0.7846499456088349,0.023017902813299233
d3463c69ac,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
d3463c69ac,1,2011-01-01,2013-12-31,0.4128850300779199,-0.23011883635240327,1.7942252647481192,0.019820971867007674
f56cf36a58,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
f56cf36a58,1,2011-01-01,2013-12-31,0.3233173376946199,-0.41205296642663714,0.7846499456088349,0.023017902813299233
e3d798e22b,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
e3d798e22b,1,2011-01-01,2013-12-31,0.4128850300779199,-0.23011883635240327,1.7942252647481192,0.019820971867007674
e3408bd18c,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
e3408bd18c,1,2011-01-01,2013-12-31,0.3473801322896528,-0.41205296642663714,0.8430472793392719,0.023017902813299233
2799f47ded,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
2799f47ded,1,2011-01-01,2013-12-31,0.42379908442519376,-0.23011883635240338,1.841653169913431,0.019820971867007674
464c1b8dca,0,2005-01-01,2007-12-31,0.16352653480689905,-0.3746813769036531,0.43644158713804676,0.0038412291933418692
464c1b8dca,1,2011-01-01,2013-12-31,0.3194657391442264,-0.41205296642663725,0.7753026071251563,0.023017902813299233
4d23a2d96d,0,2005-01-01,2007-12-31,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.003201024327784891
4d23a2d96d,1,2011-01-01,2013-12-31,0.4154033733444875,-0.23011883635240393,1.8051689289282642,0.019820971867007674
