param_id,median_cagr,median_mdd,median_calmar,worst_cagr,mean_turnover,n_windows
28a980aed1,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.04874829818590709,0.013291727660248737,5
4d23a2d96d,0.26801612083153703,-0.25739623390786315,1.0412589056274824,0.10639763480171327,0.013291890977283028,5
577e81b22a,0.20952158429151324,-0.2573962339078635,0.9396748990127644,0.10312136884003453,0.014698049392673173,5
68b4309677,0.20952158429151324,-0.23717610258526145,0.9396748990127644,0.1637595746233973,0.014698212709707467,5
97ecce7546,0.2505013551176445,-0.295161912452371,0.8486913268596835,0.03975914402645908,0.013291890977283028,5
d8e1947a30,0.2505013551176445,-0.295161912452371,0.8486913268596835,0.05622844702408658,0.013291727660248737,5
c02271a9e1,0.19281478788196083,-0.2951619124523711,0.6532509099156703,0.09428463975823598,0.014698049392673173,5
e7533dedd3,0.19281478788196083,-0.2951619124523711,0.6532509099156703,0.07722194337981003,0.014698212709707467,5
