param_id,median_cagr,median_mdd,median_calmar,worst_cagr,mean_turnover,n_windows
28a980aed1,0.3038819921741802,-0.24717860077608,2.0406381219914445,0.07004425161063321,0.010680941190642432,7
d8e1947a30,0.2662193594458282,-0.2869646587417888,1.7295851020615933,0.07710383527209119,0.010680941190642432,7
4d23a2d96d,0.3038819921741802,-0.24717860077608,1.2057552005692498,0.07004425161063321,0.010863506900299259,7
97ecce7546,0.2219745444151906,-0.2869646587417888,1.1698799926366061,0.07710383527209119,0.010863506900299259,7
c02271a9e1,0.1485970433566961,-0.2928833399541918,0.8274525883250974,0.0034485008847198184,0.012142861065991618,7
577e81b22a,0.21879610473008038,-0.26219545170110337,0.7655245554121471,-0.0031283289528327707,0.012142861065991618,7
68b4309677,0.21353611686814267,-0.28489730870891306,0.7471208919902098,-0.0031283289528327707,0.012507991888983468,7
e7533dedd3,0.13730402938430464,-0.2928833399541918,0.33589127737245106,0.0034485008847198184,0.012507991888983468,7
